"State_Name","District_Name","Crop_Year","Season","Crop","Area","Production","Rendimiento"
"Madhya Pradesh","SINGRAULI",2013,"Rabi       ","Linseed",6031,7097,1.17675344055712
"Madhya Pradesh","SINGRAULI",2013,"Rabi       ","Masoor",3578,2726,0.761878144214645
"Madhya Pradesh","SINGRAULI",2013,"Rabi       ","Peas & beans (Pulses)",919,1350,1.4689880304679
"Madhya Pradesh","SINGRAULI",2013,"Rabi       ","Rapeseed &Mustard",5076,5168,1.01812450748621
"Madhya Pradesh","SINGRAULI",2013,"Rabi       ","Wheat",33372,66612,1.9960445882776
"Madhya Pradesh","SINGRAULI",2013,"Whole Year ","Banana",2,58,29
"Madhya Pradesh","SINGRAULI",2013,"Whole Year ","Coriander",263,166,0.631178707224335
"Madhya Pradesh","SINGRAULI",2013,"Whole Year ","Dry chillies",238,531,2.23109243697479
"Madhya Pradesh","SINGRAULI",2013,"Whole Year ","Dry ginger",85,76,0.894117647058824
"Madhya Pradesh","SINGRAULI",2013,"Whole Year ","Garlic",97,244,2.51546391752577
"Madhya Pradesh","SINGRAULI",2013,"Whole Year ","Onion",481,27352,56.8648648648649
"Madhya Pradesh","SINGRAULI",2013,"Whole Year ","Potato",1189,12139,10.2094196804037
"Madhya Pradesh","SINGRAULI",2013,"Whole Year ","Sesamum",13306,8091,0.608071546670675
"Madhya Pradesh","SINGRAULI",2013,"Whole Year ","Sugarcane",10,370,37
"Madhya Pradesh","SINGRAULI",2013,"Whole Year ","Sweet potato",172,877,5.09883720930233
"Madhya Pradesh","SINGRAULI",2013,"Whole Year ","Turmeric",26,51,1.96153846153846
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Arhar/Tur",180,45,0.25
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Barley",10429,27346,2.62211142007863
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Groundnut",16851,21656,1.28514628211976
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Jowar",4593,4869,1.06009144350098
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Maize",2797,1565,0.559528065784769
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Mesta",2,2,1
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Moong(Green Gram)",5246,916,0.174609226077011
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Other Kharif pulses",33,8,0.242424242424242
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Rice",12293,9106,0.740746766452453
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Sannhamp",6,6,1
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Small millets",626,115,0.18370607028754
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Soyabean",39233,31361,0.799352585833355
"Madhya Pradesh","TIKAMGARH",2011,"Kharif     ","Urad",87029,18202,0.209148674579738
"Madhya Pradesh","TIKAMGARH",2011,"Rabi       ","Gram",18182,18342,1.00879991200088
"Madhya Pradesh","TIKAMGARH",2011,"Rabi       ","Khesari",179,102,0.569832402234637
"Madhya Pradesh","TIKAMGARH",2011,"Rabi       ","Linseed",114,63,0.552631578947368
"Madhya Pradesh","TIKAMGARH",2011,"Rabi       ","Masoor",4914,1616,0.328856328856329
"Madhya Pradesh","TIKAMGARH",2011,"Rabi       ","Moong(Green Gram)",9,1,0.111111111111111
"Madhya Pradesh","TIKAMGARH",2011,"Rabi       ","Other  Rabi pulses",48,14,0.291666666666667
"Madhya Pradesh","TIKAMGARH",2011,"Rabi       ","Peas & beans (Pulses)",7867,2957,0.37587390364815
"Madhya Pradesh","TIKAMGARH",2011,"Rabi       ","Rapeseed &Mustard",20143,11303,0.561137864270466
"Madhya Pradesh","TIKAMGARH",2011,"Rabi       ","Urad",13,2,0.153846153846154
"Madhya Pradesh","TIKAMGARH",2011,"Rabi       ","Wheat",137811,371047,2.69243384054974
"Madhya Pradesh","TIKAMGARH",2011,"Whole Year ","Banana",2,NA,NA
"Madhya Pradesh","TIKAMGARH",2011,"Whole Year ","Coriander",287,131,0.456445993031359
"Madhya Pradesh","TIKAMGARH",2011,"Whole Year ","Dry chillies",910,888,0.975824175824176
"Madhya Pradesh","TIKAMGARH",2011,"Whole Year ","Dry ginger",1304,1245,0.954754601226994
"Madhya Pradesh","TIKAMGARH",2011,"Whole Year ","Garlic",147,230,1.56462585034014
"Madhya Pradesh","TIKAMGARH",2011,"Whole Year ","Onion",622,3899,6.26848874598071
"Madhya Pradesh","TIKAMGARH",2011,"Whole Year ","Potato",1633,10431,6.38763012859767
"Madhya Pradesh","TIKAMGARH",2011,"Whole Year ","Sesamum",41263,20202,0.489591159149844
"Madhya Pradesh","TIKAMGARH",2011,"Whole Year ","Sugarcane",102,3490,34.2156862745098
"Madhya Pradesh","TIKAMGARH",2011,"Whole Year ","Sweet potato",345,1313,3.80579710144928
"Madhya Pradesh","TIKAMGARH",2011,"Whole Year ","Turmeric",158,142,0.89873417721519
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Arhar/Tur",77,15,0.194805194805195
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Bajra",26,34,1.30769230769231
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Barley",11355,19543,1.72109202994276
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Groundnut",17613,26948,1.53000624538693
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Jowar",1973,3086,1.56411556006082
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Maize",2200,1822,0.828181818181818
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Moong(Green Gram)",5373,1051,0.195607667969477
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Other Kharif pulses",4,1,0.25
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Rice",11766,5604,0.47628760836308
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Sannhamp",5,6,1.2
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Small millets",290,53,0.182758620689655
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Soyabean",54166,38449,0.709836428756046
"Madhya Pradesh","TIKAMGARH",2012,"Kharif     ","Urad",88477,19103,0.215909219345141
"Madhya Pradesh","TIKAMGARH",2012,"Rabi       ","Gram",20168,18658,0.92512891709639
"Madhya Pradesh","TIKAMGARH",2012,"Rabi       ","Khesari",121,50,0.413223140495868
"Madhya Pradesh","TIKAMGARH",2012,"Rabi       ","Linseed",101,36,0.356435643564356
"Madhya Pradesh","TIKAMGARH",2012,"Rabi       ","Masoor",3975,1368,0.344150943396226
"Madhya Pradesh","TIKAMGARH",2012,"Rabi       ","Moong(Green Gram)",12,2,0.166666666666667
"Madhya Pradesh","TIKAMGARH",2012,"Rabi       ","Other  Rabi pulses",2,1,0.5
"Madhya Pradesh","TIKAMGARH",2012,"Rabi       ","Peas & beans (Pulses)",8658,3756,0.433818433818434
"Madhya Pradesh","TIKAMGARH",2012,"Rabi       ","Rapeseed &Mustard",22736,10730,0.471938775510204
"Madhya Pradesh","TIKAMGARH",2012,"Rabi       ","Urad",6,1,0.166666666666667
"Madhya Pradesh","TIKAMGARH",2012,"Rabi       ","Wheat",146730,376243,2.56418591971649
"Madhya Pradesh","TIKAMGARH",2012,"Whole Year ","Banana",2,28,14
"Madhya Pradesh","TIKAMGARH",2012,"Whole Year ","Coriander",332,87,0.262048192771084
"Madhya Pradesh","TIKAMGARH",2012,"Whole Year ","Dry chillies",921,1300,1.41150922909881
"Madhya Pradesh","TIKAMGARH",2012,"Whole Year ","Dry ginger",1334,1341,1.00524737631184
"Madhya Pradesh","TIKAMGARH",2012,"Whole Year ","Garlic",173,279,1.61271676300578
"Madhya Pradesh","TIKAMGARH",2012,"Whole Year ","Onion",846,7800,9.21985815602837
"Madhya Pradesh","TIKAMGARH",2012,"Whole Year ","Potato",1916,13550,7.07202505219207
"Madhya Pradesh","TIKAMGARH",2012,"Whole Year ","Sesamum",33619,17082,0.508105535560249
"Madhya Pradesh","TIKAMGARH",2012,"Whole Year ","Sugarcane",174,6410,36.8390804597701
"Madhya Pradesh","TIKAMGARH",2012,"Whole Year ","Sweet potato",387,1640,4.23772609819121
"Madhya Pradesh","TIKAMGARH",2012,"Whole Year ","Turmeric",140,138,0.985714285714286
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Arhar/Tur",61,4,0.0655737704918033
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Barley",11982,15082,1.25872141545652
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Groundnut",20017,25758,1.28680621471749
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Jowar",1021,477,0.46718903036239
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Maize",1712,873,0.509929906542056
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Moong(Green Gram)",5843,2208,0.377888071196303
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Other Kharif pulses",46,18,0.391304347826087
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Rice",11414,4009,0.351235325039425
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Sannhamp",7,5,0.714285714285714
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Small millets",164,51,0.310975609756098
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Soyabean",60600,33633,0.555
"Madhya Pradesh","TIKAMGARH",2013,"Kharif     ","Urad",85824,15707,0.183014075316928
"Madhya Pradesh","TIKAMGARH",2013,"Rabi       ","Gram",19670,4864,0.247280122013218
"Madhya Pradesh","TIKAMGARH",2013,"Rabi       ","Linseed",37,11,0.297297297297297
"Madhya Pradesh","TIKAMGARH",2013,"Rabi       ","Masoor",3913,622,0.158957321748019
"Madhya Pradesh","TIKAMGARH",2013,"Rabi       ","Moong(Green Gram)",281,72,0.256227758007117
"Madhya Pradesh","TIKAMGARH",2013,"Rabi       ","Other  Rabi pulses",28,14,0.5
"Madhya Pradesh","TIKAMGARH",2013,"Rabi       ","Peas & beans (Pulses)",8877,6470,0.728849836656528
"Madhya Pradesh","TIKAMGARH",2013,"Rabi       ","Rapeseed &Mustard",22263,8509,0.382203656290707
"Madhya Pradesh","TIKAMGARH",2013,"Rabi       ","Urad",51,9,0.176470588235294
"Madhya Pradesh","TIKAMGARH",2013,"Rabi       ","Wheat",158635,321516,2.02676584612475
"Madhya Pradesh","TIKAMGARH",2013,"Whole Year ","Coriander",296,75,0.253378378378378
"Madhya Pradesh","TIKAMGARH",2013,"Whole Year ","Dry chillies",1076,799,0.742565055762082
"Madhya Pradesh","TIKAMGARH",2013,"Whole Year ","Dry ginger",1152,1312,1.13888888888889
"Madhya Pradesh","TIKAMGARH",2013,"Whole Year ","Garlic",151,340,2.25165562913907
"Madhya Pradesh","TIKAMGARH",2013,"Whole Year ","Onion",669,3019,4.51270553064275
"Madhya Pradesh","TIKAMGARH",2013,"Whole Year ","Potato",1556,12440,7.99485861182519
"Madhya Pradesh","TIKAMGARH",2013,"Whole Year ","Sesamum",30129,6635,0.220219721862657
"Madhya Pradesh","TIKAMGARH",2013,"Whole Year ","Sugarcane",189,6960,36.8253968253968
"Madhya Pradesh","TIKAMGARH",2013,"Whole Year ","Sweet potato",509,2386,4.68762278978389
"Madhya Pradesh","TIKAMGARH",2013,"Whole Year ","Turmeric",205,183,0.892682926829268
"Madhya Pradesh","UJJAIN",2011,"Kharif     ","Arhar/Tur",1428,785,0.549719887955182
"Madhya Pradesh","UJJAIN",2011,"Kharif     ","Bajra",2,3,1.5
"Madhya Pradesh","UJJAIN",2011,"Kharif     ","Barley",38,90,2.36842105263158
"Madhya Pradesh","UJJAIN",2011,"Kharif     ","Cotton(lint)",3,4,1.33333333333333
"Madhya Pradesh","UJJAIN",2011,"Kharif     ","Groundnut",207,322,1.55555555555556
"Madhya Pradesh","UJJAIN",2011,"Kharif     ","Jowar",2162,1503,0.695189639222942
"Madhya Pradesh","UJJAIN",2011,"Kharif     ","Maize",5848,5997,1.02547879616963
"Madhya Pradesh","UJJAIN",2011,"Kharif     ","Moong(Green Gram)",219,72,0.328767123287671
"Madhya Pradesh","UJJAIN",2011,"Kharif     ","Soyabean",456653,632921,1.3859998729889
"Madhya Pradesh","UJJAIN",2011,"Kharif     ","Urad",2086,686,0.328859060402685
"Madhya Pradesh","UJJAIN",2011,"Rabi       ","Gram",197012,150624,0.764542261385093
"Madhya Pradesh","UJJAIN",2011,"Rabi       ","Linseed",198,202,1.02020202020202
"Madhya Pradesh","UJJAIN",2011,"Rabi       ","Masoor",289,101,0.349480968858132
"Madhya Pradesh","UJJAIN",2011,"Rabi       ","Peas & beans (Pulses)",549,181,0.329690346083789
"Madhya Pradesh","UJJAIN",2011,"Rabi       ","Rapeseed &Mustard",1849,2086,1.12817739318551
"Madhya Pradesh","UJJAIN",2011,"Rabi       ","Wheat",150445,402096,2.67271095749277
"Madhya Pradesh","UJJAIN",2011,"Whole Year ","Coriander",641,188,0.293291731669267
"Madhya Pradesh","UJJAIN",2011,"Whole Year ","Dry chillies",94,148,1.57446808510638
"Madhya Pradesh","UJJAIN",2011,"Whole Year ","Dry ginger",3,2,0.666666666666667
"Madhya Pradesh","UJJAIN",2011,"Whole Year ","Garlic",12810,40838,3.1879781420765
"Madhya Pradesh","UJJAIN",2011,"Whole Year ","Onion",4430,91992,20.7656884875847
"Madhya Pradesh","UJJAIN",2011,"Whole Year ","Potato",6731,88718,13.1805080968652
"Madhya Pradesh","UJJAIN",2011,"Whole Year ","Sesamum",30,22,0.733333333333333
"Madhya Pradesh","UJJAIN",2011,"Whole Year ","Sugarcane",26,560,21.5384615384615
"Madhya Pradesh","UJJAIN",2011,"Whole Year ","Sweet potato",7,43,6.14285714285714
"Madhya Pradesh","UJJAIN",2012,"Kharif     ","Arhar/Tur",1521,972,0.63905325443787
"Madhya Pradesh","UJJAIN",2012,"Kharif     ","Barley",27,47,1.74074074074074
"Madhya Pradesh","UJJAIN",2012,"Kharif     ","Groundnut",192,424,2.20833333333333
"Madhya Pradesh","UJJAIN",2012,"Kharif     ","Jowar",583,574,0.984562607204117
"Madhya Pradesh","UJJAIN",2012,"Kharif     ","Maize",6696,15507,2.31586021505376
"Madhya Pradesh","UJJAIN",2012,"Kharif     ","Moong(Green Gram)",268,97,0.361940298507463
"Madhya Pradesh","UJJAIN",2012,"Kharif     ","Soyabean",458822,673092,1.4670002746163
"Madhya Pradesh","UJJAIN",2012,"Kharif     ","Urad",2101,758,0.360780580675869
"Madhya Pradesh","UJJAIN",2012,"Rabi       ","Gram",183335,177197,0.966520304360869
"Madhya Pradesh","UJJAIN",2012,"Rabi       ","Linseed",50,35,0.7
"Madhya Pradesh","UJJAIN",2012,"Rabi       ","Masoor",435,165,0.379310344827586
"Madhya Pradesh","UJJAIN",2012,"Rabi       ","Peas & beans (Pulses)",668,247,0.369760479041916
"Madhya Pradesh","UJJAIN",2012,"Rabi       ","Rapeseed &Mustard",1692,1471,0.869385342789598
"Madhya Pradesh","UJJAIN",2012,"Rabi       ","Wheat",204840,622908,3.04094903339192
"Madhya Pradesh","UJJAIN",2012,"Whole Year ","Banana",1,47,47
"Madhya Pradesh","UJJAIN",2012,"Whole Year ","Coriander",752,218,0.289893617021277
"Madhya Pradesh","UJJAIN",2012,"Whole Year ","Dry chillies",55,136,2.47272727272727
"Madhya Pradesh","UJJAIN",2012,"Whole Year ","Garlic",13045,47528,3.64338827136834
"Madhya Pradesh","UJJAIN",2012,"Whole Year ","Onion",4921,115954,23.563096931518
"Madhya Pradesh","UJJAIN",2012,"Whole Year ","Potato",6967,88800,12.7458016362853
"Madhya Pradesh","UJJAIN",2012,"Whole Year ","Sesamum",25,16,0.64
"Madhya Pradesh","UJJAIN",2012,"Whole Year ","Sugarcane",8,170,21.25
"Madhya Pradesh","UJJAIN",2012,"Whole Year ","Tobacco",27,14,0.518518518518518
"Madhya Pradesh","UJJAIN",2012,"Whole Year ","Turmeric",5,7,1.4
"Madhya Pradesh","UJJAIN",2013,"Kharif     ","Arhar/Tur",1312,423,0.322408536585366
"Madhya Pradesh","UJJAIN",2013,"Kharif     ","Barley",18,25,1.38888888888889
"Madhya Pradesh","UJJAIN",2013,"Kharif     ","Groundnut",199,210,1.05527638190955
"Madhya Pradesh","UJJAIN",2013,"Kharif     ","Jowar",646,364,0.563467492260062
"Madhya Pradesh","UJJAIN",2013,"Kharif     ","Maize",6610,5325,0.805597579425113
"Madhya Pradesh","UJJAIN",2013,"Kharif     ","Moong(Green Gram)",276,68,0.246376811594203
"Madhya Pradesh","UJJAIN",2013,"Kharif     ","Soyabean",464666,363369,0.782000404591685
"Madhya Pradesh","UJJAIN",2013,"Kharif     ","Urad",1645,678,0.412158054711246
"Madhya Pradesh","UJJAIN",2013,"Rabi       ","Gram",125099,114117,0.912213526886706
"Madhya Pradesh","UJJAIN",2013,"Rabi       ","Linseed",50,34,0.68
"Madhya Pradesh","UJJAIN",2013,"Rabi       ","Masoor",368,199,0.540760869565217
"Madhya Pradesh","UJJAIN",2013,"Rabi       ","Moong(Green Gram)",380,124,0.326315789473684
"Madhya Pradesh","UJJAIN",2013,"Rabi       ","Peas & beans (Pulses)",762,480,0.62992125984252
"Madhya Pradesh","UJJAIN",2013,"Rabi       ","Rapeseed &Mustard",1265,1043,0.824505928853755
"Madhya Pradesh","UJJAIN",2013,"Rabi       ","Wheat",276226,791383,2.86498374519415
"Madhya Pradesh","UJJAIN",2013,"Whole Year ","Coriander",984,289,0.29369918699187
"Madhya Pradesh","UJJAIN",2013,"Whole Year ","Dry chillies",72,97,1.34722222222222
"Madhya Pradesh","UJJAIN",2013,"Whole Year ","Dry ginger",1,1,1
"Madhya Pradesh","UJJAIN",2013,"Whole Year ","Garlic",12271,55885,4.55423355879716
"Madhya Pradesh","UJJAIN",2013,"Whole Year ","Onion",4859,109912,22.6202922412019
"Madhya Pradesh","UJJAIN",2013,"Whole Year ","Potato",7211,92178,12.7829704617945
"Madhya Pradesh","UJJAIN",2013,"Whole Year ","Sesamum",20,14,0.7
"Madhya Pradesh","UJJAIN",2013,"Whole Year ","Sugarcane",30,980,32.6666666666667
"Madhya Pradesh","UJJAIN",2013,"Whole Year ","Sweet potato",1,7,7
"Madhya Pradesh","UJJAIN",2013,"Whole Year ","Tobacco",18,12,0.666666666666667
"Madhya Pradesh","UJJAIN",2013,"Whole Year ","Turmeric",6,9,1.5
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Arhar/Tur",10490,3004,0.286367969494757
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Barley",353,297,0.841359773371105
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Groundnut",20,19,0.95
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Jowar",430,454,1.05581395348837
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Maize",9761,4431,0.453949390431308
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Moong(Green Gram)",30,6,0.2
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Niger seed",1451,283,0.195037904893177
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Other Kharif pulses",40,6,0.15
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Rice",39976,43841,1.09668300980588
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Sannhamp",12,11,0.916666666666667
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Small millets",13973,5107,0.365490588993058
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Soyabean",2107,737,0.349786426198386
"Madhya Pradesh","UMARIA",2011,"Kharif     ","Urad",2878,439,0.152536483669215
"Madhya Pradesh","UMARIA",2011,"Rabi       ","Gram",6593,3105,0.470954042165934
"Madhya Pradesh","UMARIA",2011,"Rabi       ","Linseed",3060,1213,0.39640522875817
"Madhya Pradesh","UMARIA",2011,"Rabi       ","Masoor",6184,1967,0.318078913324709
"Madhya Pradesh","UMARIA",2011,"Rabi       ","Moong(Green Gram)",2,NA,NA
"Madhya Pradesh","UMARIA",2011,"Rabi       ","Other  Rabi pulses",2,NA,NA
"Madhya Pradesh","UMARIA",2011,"Rabi       ","Peas & beans (Pulses)",2551,737,0.28890631125049
"Madhya Pradesh","UMARIA",2011,"Rabi       ","Rapeseed &Mustard",7380,3368,0.456368563685637
"Madhya Pradesh","UMARIA",2011,"Rabi       ","Wheat",27956,51384,1.83803119187294
"Madhya Pradesh","UMARIA",2011,"Whole Year ","Banana",1,NA,NA
"Madhya Pradesh","UMARIA",2011,"Whole Year ","Coriander",51,17,0.333333333333333
"Madhya Pradesh","UMARIA",2011,"Whole Year ","Dry chillies",63,42,0.666666666666667
"Madhya Pradesh","UMARIA",2011,"Whole Year ","Dry ginger",58,51,0.879310344827586
"Madhya Pradesh","UMARIA",2011,"Whole Year ","Garlic",22,29,1.31818181818182
"Madhya Pradesh","UMARIA",2011,"Whole Year ","Onion",148,991,6.69594594594595
"Madhya Pradesh","UMARIA",2011,"Whole Year ","Potato",446,3238,7.26008968609866
"Madhya Pradesh","UMARIA",2011,"Whole Year ","Sesamum",3496,940,0.268878718535469
"Madhya Pradesh","UMARIA",2011,"Whole Year ","Sweet potato",129,447,3.46511627906977
"Madhya Pradesh","UMARIA",2011,"Whole Year ","Turmeric",42,20,0.476190476190476
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Arhar/Tur",9943,1602,0.161118374735995
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Barley",362,210,0.580110497237569
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Groundnut",25,26,1.04
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Jowar",436,553,1.26834862385321
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Maize",9253,13044,1.40970496055333
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Moong(Green Gram)",19,8,0.421052631578947
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Niger seed",1391,468,0.336448598130841
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Other Kharif pulses",67,16,0.238805970149254
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Rice",40075,43260,1.07947598253275
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Sannhamp",6,11,1.83333333333333
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Small millets",12389,5830,0.470578739204133
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Soyabean",2871,967,0.336816440264716
"Madhya Pradesh","UMARIA",2012,"Kharif     ","Urad",2787,831,0.298170075349839
"Madhya Pradesh","UMARIA",2012,"Rabi       ","Gram",6762,4739,0.700828157349896
"Madhya Pradesh","UMARIA",2012,"Rabi       ","Linseed",3051,1193,0.391019337921993
"Madhya Pradesh","UMARIA",2012,"Rabi       ","Masoor",5659,2925,0.516875773104789
"Madhya Pradesh","UMARIA",2012,"Rabi       ","Moong(Green Gram)",3,1,0.333333333333333
"Madhya Pradesh","UMARIA",2012,"Rabi       ","Other  Rabi pulses",4,1,0.25
"Madhya Pradesh","UMARIA",2012,"Rabi       ","Peas & beans (Pulses)",2333,928,0.397771110158594
"Madhya Pradesh","UMARIA",2012,"Rabi       ","Rapeseed &Mustard",7054,3245,0.460022682166147
"Madhya Pradesh","UMARIA",2012,"Rabi       ","Wheat",29133,57128,1.96093776816668
"Madhya Pradesh","UMARIA",2012,"Whole Year ","Coriander",44,15,0.340909090909091
"Madhya Pradesh","UMARIA",2012,"Whole Year ","Dry chillies",83,66,0.795180722891566
"Madhya Pradesh","UMARIA",2012,"Whole Year ","Dry ginger",75,124,1.65333333333333
"Madhya Pradesh","UMARIA",2012,"Whole Year ","Garlic",44,89,2.02272727272727
"Madhya Pradesh","UMARIA",2012,"Whole Year ","Onion",154,1061,6.88961038961039
"Madhya Pradesh","UMARIA",2012,"Whole Year ","Potato",508,4085,8.04133858267716
"Madhya Pradesh","UMARIA",2012,"Whole Year ","Sesamum",3708,1369,0.369201725997843
"Madhya Pradesh","UMARIA",2012,"Whole Year ","Sugarcane",4,80,20
"Madhya Pradesh","UMARIA",2012,"Whole Year ","Sweet potato",141,764,5.41843971631206
"Madhya Pradesh","UMARIA",2012,"Whole Year ","Turmeric",44,35,0.795454545454545
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Arhar/Tur",9162,3799,0.414647456887143
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Barley",324,235,0.725308641975309
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Groundnut",17,13,0.764705882352941
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Jowar",404,388,0.96039603960396
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Maize",9236,12180,1.31875270679948
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Moong(Green Gram)",30,7,0.233333333333333
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Niger seed",1199,422,0.351959966638866
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Other Kharif pulses",47,17,0.361702127659574
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Rice",40317,47310,1.17345040553613
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Sannhamp",6,11,1.83333333333333
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Small millets",10073,8431,0.836989973195672
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Soyabean",9471,1579,0.166719459402386
"Madhya Pradesh","UMARIA",2013,"Kharif     ","Urad",3271,339,0.103638031183124
"Madhya Pradesh","UMARIA",2013,"Rabi       ","Gram",7251,3995,0.550958488484347
"Madhya Pradesh","UMARIA",2013,"Rabi       ","Khesari",2,1,0.5
"Madhya Pradesh","UMARIA",2013,"Rabi       ","Linseed",3009,1522,0.505815885676304
"Madhya Pradesh","UMARIA",2013,"Rabi       ","Masoor",5348,3827,0.715594614809274
"Madhya Pradesh","UMARIA",2013,"Rabi       ","Moong(Green Gram)",2,NA,NA
"Madhya Pradesh","UMARIA",2013,"Rabi       ","Other  Rabi pulses",6,3,0.5
"Madhya Pradesh","UMARIA",2013,"Rabi       ","Peas & beans (Pulses)",2581,1884,0.72994963192561
"Madhya Pradesh","UMARIA",2013,"Rabi       ","Rapeseed &Mustard",6911,4833,0.699319924757633
"Madhya Pradesh","UMARIA",2013,"Rabi       ","Wheat",30903,66658,2.15700741028379
"Madhya Pradesh","UMARIA",2013,"Whole Year ","Coriander",58,27,0.46551724137931
"Madhya Pradesh","UMARIA",2013,"Whole Year ","Dry chillies",93,55,0.591397849462366
"Madhya Pradesh","UMARIA",2013,"Whole Year ","Dry ginger",88,202,2.29545454545455
"Madhya Pradesh","UMARIA",2013,"Whole Year ","Garlic",56,178,3.17857142857143
"Madhya Pradesh","UMARIA",2013,"Whole Year ","Onion",215,2143,9.96744186046512
"Madhya Pradesh","UMARIA",2013,"Whole Year ","Potato",538,5495,10.2137546468401
"Madhya Pradesh","UMARIA",2013,"Whole Year ","Sesamum",3738,2118,0.56661316211878
"Madhya Pradesh","UMARIA",2013,"Whole Year ","Sugarcane",4,90,22.5
"Madhya Pradesh","UMARIA",2013,"Whole Year ","Sweet potato",129,1084,8.4031007751938
"Madhya Pradesh","UMARIA",2013,"Whole Year ","Turmeric",60,101,1.68333333333333
"Madhya Pradesh","VIDISHA",2011,"Kharif     ","Arhar/Tur",6182,3265,0.528146230993206
"Madhya Pradesh","VIDISHA",2011,"Kharif     ","Barley",321,865,2.69470404984424
"Madhya Pradesh","VIDISHA",2011,"Kharif     ","Groundnut",417,726,1.7410071942446
"Madhya Pradesh","VIDISHA",2011,"Kharif     ","Jowar",200,384,1.92
"Madhya Pradesh","VIDISHA",2011,"Kharif     ","Maize",3505,4522,1.29015691868759
